user_id,item_id,action,timestamp
483,258,1,2026-01-02 22:01:00
455,291,1,2026-01-02 22:02:00
565,298,1,2026-01-02 22:03:00
563,142,1,2026-01-02 22:04:00
659,480,0,2026-01-02 22:05:00
159,424,1,2026-01-02 22:06:00
881,234,2,2026-01-02 22:07:00
13,114,0,2026-01-02 22:08:00
177,364,2,2026-01-02 22:09:00
411,89,0,2026-01-02 22:10:00
877,207,0,2026-01-02 22:11:00
52,163,0,2026-01-02 22:12:00
407,480,0,2026-01-02 22:13:00
846,83,2,2026-01-02 22:14:00
21,76,2,2026-01-02 22:15:00
29,160,1,2026-01-02 22:16:00
702,4,3,2026-01-02 22:17:00
259,484,0,2026-01-02 22:18:00
204,77,0,2026-01-02 22:19:00
58,90,1,2026-01-02 22:20:00
470,86,2,2026-01-02 22:21:00
775,269,0,2026-01-02 22:22:00
465,103,3,2026-01-02 22:23:00
11,451,1,2026-01-02 22:24:00
630,486,3,2026-01-02 22:25:00
926,499,0,2026-01-02 22:26:00
973,338,0,2026-01-02 22:27:00
289,174,1,2026-01-02 22:28:00
849,53,1,2026-01-02 22:29:00
759,387,0,2026-01-02 22:30:00
353,477,2,2026-01-02 22:31:00
638,210,2,2026-01-02 22:32:00
74,94,0,2026-01-02 22:33:00
872,222,0,2026-01-02 22:34:00
715,8,0,2026-01-02 22:35:00
560,52,0,2026-01-02 22:36:00
590,76,1,2026-01-02 22:37:00
440,205,0,2026-01-02 22:38:00
990,315,1,2026-01-02 22:39:00
240,301,1,2026-01-02 22:40:00
860,309,0,2026-01-02 22:41:00
153,329,1,2026-01-02 22:42:00
785,111,0,2026-01-02 22:43:00
95,350,0,2026-01-02 22:44:00
725,164,1,2026-01-02 22:45:00
293,278,3,2026-01-02 22:46:00
208,26,0,2026-01-02 22:47:00
342,69,0,2026-01-02 22:48:00
87,217,0,2026-01-02 22:49:00
817,449,0,2026-01-02 22:50:00
775,364,0,2026-01-02 22:51:00
936,188,1,2026-01-02 22:52:00
389,332,0,2026-01-02 22:53:00
324,434,3,2026-01-02 22:54:00
939,305,0,2026-01-02 22:55:00
888,123,2,2026-01-02 22:56:00
831,18,2,2026-01-02 22:57:00
156,256,1,2026-01-02 22:58:00
667,295,0,2026-01-02 22:59:00
650,415,1,2026-01-02 23:00:00
632,21,1,2026-01-02 23:01:00
576,367,2,2026-01-02 23:02:00
618,476,1,2026-01-02 23:03:00
658,449,0,2026-01-02 23:04:00
136,39,2,2026-01-02 23:05:00
922,37,3,2026-01-02 23:06:00
673,47,1,2026-01-02 23:07:00
427,182,2,2026-01-02 23:08:00
451,74,1,2026-01-02 23:09:00
611,208,1,2026-01-02 23:10:00
849,182,1,2026-01-02 23:11:00
910,434,1,2026-01-02 23:12:00
818,106,0,2026-01-02 23:13:00
140,187,1,2026-01-02 23:14:00
82,263,1,2026-01-02 23:15:00
176,85,0,2026-01-02 23:16:00
197,323,0,2026-01-02 23:17:00
623,330,1,2026-01-02 23:18:00
567,455,1,2026-01-02 23:19:00
971,136,0,2026-01-02 23:20:00
690,345,2,2026-01-02 23:21:00
420,385,2,2026-01-02 23:22:00
400,335,0,2026-01-02 23:23:00
697,94,0,2026-01-02 23:24:00
470,325,2,2026-01-02 23:25:00
217,244,2,2026-01-02 23:26:00
924,468,0,2026-01-02 23:27:00
928,89,0,2026-01-02 23:28:00
827,58,0,2026-01-02 23:29:00
986,402,1,2026-01-02 23:30:00
728,27,0,2026-01-02 23:31:00
631,71,1,2026-01-02 23:32:00
950,269,0,2026-01-02 23:33:00
905,23,2,2026-01-02 23:34:00
174,111,0,2026-01-02 23:35:00
22,299,1,2026-01-02 23:36:00
724,484,3,2026-01-02 23:37:00
916,55,0,2026-01-02 23:38:00
234,473,0,2026-01-02 23:39:00
12,222,1,2026-01-02 23:40:00
100,119,0,2026-01-02 23:41:00
928,178,2,2026-01-02 23:42:00
535,287,0,2026-01-02 23:43:00
875,433,0,2026-01-02 23:44:00
522,424,2,2026-01-02 23:45:00
784,449,1,2026-01-02 23:46:00
451,280,1,2026-01-02 23:47:00
430,371,0,2026-01-02 23:48:00
792,491,0,2026-01-02 23:49:00
605,188,2,2026-01-02 23:50:00
712,65,0,2026-01-02 23:51:00
532,297,0,2026-01-02 23:52:00
851,448,0,2026-01-02 23:53:00
978,419,0,2026-01-02 23:54:00
722,248,1,2026-01-02 23:55:00
651,75,2,2026-01-02 23:56:00
292,136,1,2026-01-02 23:57:00
809,163,1,2026-01-02 23:58:00
912,232,1,2026-01-02 23:59:00
100,254,1,2026-01-03 00:00:00
501,475,1,2026-01-03 00:01:00
303,293,0,2026-01-03 00:02:00
870,416,0,2026-01-03 00:03:00
539,169,2,2026-01-03 00:04:00
552,316,0,2026-01-03 00:05:00
354,173,0,2026-01-03 00:06:00
302,469,1,2026-01-03 00:07:00
495,344,1,2026-01-03 00:08:00
657,444,1,2026-01-03 00:09:00
767,17,0,2026-01-03 00:10:00
973,69,3,2026-01-03 00:11:00
226,337,1,2026-01-03 00:12:00
235,115,2,2026-01-03 00:13:00
872,79,0,2026-01-03 00:14:00
891,14,0,2026-01-03 00:15:00
454,175,0,2026-01-03 00:16:00
12,455,0,2026-01-03 00:17:00
209,268,0,2026-01-03 00:18:00
740,118,0,2026-01-03 00:19:00
396,298,1,2026-01-03 00:20:00
99,187,1,2026-01-03 00:21:00
30,56,1,2026-01-03 00:22:00
897,198,0,2026-01-03 00:23:00
527,16,0,2026-01-03 00:24:00
648,433,0,2026-01-03 00:25:00
328,287,0,2026-01-03 00:26:00
165,405,0,2026-01-03 00:27:00
458,54,0,2026-01-03 00:28:00
821,498,2,2026-01-03 00:29:00
951,440,2,2026-01-03 00:30:00
981,268,1,2026-01-03 00:31:00
992,302,2,2026-01-03 00:32:00
99,86,1,2026-01-03 00:33:00
620,317,2,2026-01-03 00:34:00
854,437,1,2026-01-03 00:35:00
172,28,1,2026-01-03 00:36:00
748,21,1,2026-01-03 00:37:00
161,320,0,2026-01-03 00:38:00
904,284,1,2026-01-03 00:39:00
727,47,2,2026-01-03 00:40:00
775,4,1,2026-01-03 00:41:00
262,249,0,2026-01-03 00:42:00
803,162,0,2026-01-03 00:43:00
273,201,2,2026-01-03 00:44:00
2,466,3,2026-01-03 00:45:00
27,100,0,2026-01-03 00:46:00
325,70,2,2026-01-03 00:47:00
939,429,2,2026-01-03 00:48:00
148,162,0,2026-01-03 00:49:00
539,172,2,2026-01-03 00:50:00
487,140,0,2026-01-03 00:51:00
821,137,1,2026-01-03 00:52:00
437,65,1,2026-01-03 00:53:00
64,197,1,2026-01-03 00:54:00
355,327,1,2026-01-03 00:55:00
532,227,0,2026-01-03 00:56:00
251,280,2,2026-01-03 00:57:00
234,171,2,2026-01-03 00:58:00
226,315,1,2026-01-03 00:59:00
524,430,0,2026-01-03 01:00:00
312,39,0,2026-01-03 01:01:00
48,6,0,2026-01-03 01:02:00
117,173,2,2026-01-03 01:03:00
53,150,0,2026-01-03 01:04:00
649,210,3,2026-01-03 01:05:00
564,301,2,2026-01-03 01:06:00
43,85,1,2026-01-03 01:07:00
814,396,1,2026-01-03 01:08:00
52,252,1,2026-01-03 01:09:00
585,20,1,2026-01-03 01:10:00
557,256,0,2026-01-03 01:11:00
524,378,2,2026-01-03 01:12:00
676,402,1,2026-01-03 01:13:00
101,380,1,2026-01-03 01:14:00
791,443,1,2026-01-03 01:15:00
769,32,0,2026-01-03 01:16:00
981,259,0,2026-01-03 01:17:00
848,233,2,2026-01-03 01:18:00
867,2,0,2026-01-03 01:19:00
397,346,1,2026-01-03 01:20:00
137,307,0,2026-01-03 01:21:00
674,488,0,2026-01-03 01:22:00
920,226,0,2026-01-03 01:23:00
386,283,2,2026-01-03 01:24:00
110,69,1,2026-01-03 01:25:00
613,453,1,2026-01-03 01:26:00
16,438,2,2026-01-03 01:27:00
779,312,0,2026-01-03 01:28:00
181,363,0,2026-01-03 01:29:00
883,470,1,2026-01-03 01:30:00
535,253,1,2026-01-03 01:31:00
540,480,0,2026-01-03 01:32:00
170,143,3,2026-01-03 01:33:00
408,23,2,2026-01-03 01:34:00
739,452,0,2026-01-03 01:35:00
377,424,0,2026-01-03 01:36:00
187,233,2,2026-01-03 01:37:00
857,332,0,2026-01-03 01:38:00
229,174,0,2026-01-03 01:39:00
832,331,1,2026-01-03 01:40:00
851,324,0,2026-01-03 01:41:00
118,356,0,2026-01-03 01:42:00
155,158,0,2026-01-03 01:43:00
783,347,1,2026-01-03 01:44:00
686,347,1,2026-01-03 01:45:00
464,285,0,2026-01-03 01:46:00
103,17,0,2026-01-03 01:47:00
603,43,1,2026-01-03 01:48:00
697,154,2,2026-01-03 01:49:00
971,354,2,2026-01-03 01:50:00
794,409,0,2026-01-03 01:51:00
501,376,1,2026-01-03 01:52:00
692,230,1,2026-01-03 01:53:00
681,496,2,2026-01-03 01:54:00
698,370,1,2026-01-03 01:55:00
174,315,0,2026-01-03 01:56:00
733,401,1,2026-01-03 01:57:00
744,224,0,2026-01-03 01:58:00
673,216,0,2026-01-03 01:59:00
420,55,1,2026-01-03 02:00:00
133,30,3,2026-01-03 02:01:00
390,356,0,2026-01-03 02:02:00
991,58,1,2026-01-03 02:03:00
735,379,0,2026-01-03 02:04:00
500,385,2,2026-01-03 02:05:00
664,352,1,2026-01-03 02:06:00
32,422,0,2026-01-03 02:07:00
54,444,0,2026-01-03 02:08:00
953,234,0,2026-01-03 02:09:00
518,106,0,2026-01-03 02:10:00
755,190,0,2026-01-03 02:11:00
824,479,1,2026-01-03 02:12:00
637,17,0,2026-01-03 02:13:00
11,400,1,2026-01-03 02:14:00
527,225,0,2026-01-03 02:15:00
719,166,1,2026-01-03 02:16:00
554,70,0,2026-01-03 02:17:00
372,361,0,2026-01-03 02:18:00
483,53,1,2026-01-03 02:19:00
972,244,0,2026-01-03 02:20:00
646,482,2,2026-01-03 02:21:00
227,349,1,2026-01-03 02:22:00
622,75,1,2026-01-03 02:23:00
306,34,0,2026-01-03 02:24:00
456,266,0,2026-01-03 02:25:00
159,316,0,2026-01-03 02:26:00
330,299,1,2026-01-03 02:27:00
775,120,0,2026-01-03 02:28:00
224,323,0,2026-01-03 02:29:00
982,24,0,2026-01-03 02:30:00
728,431,0,2026-01-03 02:31:00
503,159,0,2026-01-03 02:32:00
455,83,0,2026-01-03 02:33:00
44,113,0,2026-01-03 02:34:00
213,222,0,2026-01-03 02:35:00
58,387,0,2026-01-03 02:36:00
643,165,1,2026-01-03 02:37:00
615,190,0,2026-01-03 02:38:00
194,174,0,2026-01-03 02:39:00
924,0,0,2026-01-03 02:40:00
488,386,0,2026-01-03 02:41:00
156,228,0,2026-01-03 02:42:00
609,85,2,2026-01-03 02:43:00
225,61,2,2026-01-03 02:44:00
411,319,0,2026-01-03 02:45:00
204,400,2,2026-01-03 02:46:00
78,381,0,2026-01-03 02:47:00
123,205,0,2026-01-03 02:48:00
470,104,3,2026-01-03 02:49:00
939,317,2,2026-01-03 02:50:00
217,290,3,2026-01-03 02:51:00
515,249,0,2026-01-03 02:52:00
601,12,0,2026-01-03 02:53:00
103,162,1,2026-01-03 02:54:00
392,42,1,2026-01-03 02:55:00
630,385,0,2026-01-03 02:56:00
644,439,2,2026-01-03 02:57:00
823,110,1,2026-01-03 02:58:00
607,204,0,2026-01-03 02:59:00
979,383,1,2026-01-03 03:00:00
433,255,1,2026-01-03 03:01:00
330,306,0,2026-01-03 03:02:00
142,437,3,2026-01-03 03:03:00
799,143,0,2026-01-03 03:04:00
539,145,0,2026-01-03 03:05:00
277,390,2,2026-01-03 03:06:00
232,300,3,2026-01-03 03:07:00
528,163,2,2026-01-03 03:08:00
570,168,2,2026-01-03 03:09:00
89,477,1,2026-01-03 03:10:00
491,297,2,2026-01-03 03:11:00
198,232,0,2026-01-03 03:12:00
361,390,1,2026-01-03 03:13:00
440,270,1,2026-01-03 03:14:00
25,59,0,2026-01-03 03:15:00
24,295,1,2026-01-03 03:16:00
393,466,1,2026-01-03 03:17:00
506,234,1,2026-01-03 03:18:00
300,164,0,2026-01-03 03:19:00
338,193,2,2026-01-03 03:20:00
266,233,0,2026-01-03 03:21:00
460,367,0,2026-01-03 03:22:00
692,182,2,2026-01-03 03:23:00
455,332,1,2026-01-03 03:24:00
359,231,0,2026-01-03 03:25:00
67,360,0,2026-01-03 03:26:00
862,490,1,2026-01-03 03:27:00
411,106,3,2026-01-03 03:28:00
970,377,2,2026-01-03 03:29:00
490,222,1,2026-01-03 03:30:00
832,79,0,2026-01-03 03:31:00
48,233,0,2026-01-03 03:32:00
686,380,0,2026-01-03 03:33:00
563,183,0,2026-01-03 03:34:00
101,427,0,2026-01-03 03:35:00
215,184,0,2026-01-03 03:36:00
437,133,1,2026-01-03 03:37:00
699,219,0,2026-01-03 03:38:00
568,287,1,2026-01-03 03:39:00
558,363,2,2026-01-03 03:40:00
158,201,1,2026-01-03 03:41:00
488,369,1,2026-01-03 03:42:00
685,145,1,2026-01-03 03:43:00
241,323,0,2026-01-03 03:44:00
793,126,0,2026-01-03 03:45:00
752,456,0,2026-01-03 03:46:00
881,134,0,2026-01-03 03:47:00
4,113,1,2026-01-03 03:48:00
595,263,2,2026-01-03 03:49:00
819,63,3,2026-01-03 03:50:00
360,490,0,2026-01-03 03:51:00
458,134,3,2026-01-03 03:52:00
247,40,0,2026-01-03 03:53:00
565,295,2,2026-01-03 03:54:00
672,2,0,2026-01-03 03:55:00
945,400,0,2026-01-03 03:56:00
421,193,0,2026-01-03 03:57:00
922,462,2,2026-01-03 03:58:00
737,109,0,2026-01-03 03:59:00
14,220,0,2026-01-03 04:00:00
735,369,2,2026-01-03 04:01:00
572,367,2,2026-01-03 04:02:00
121,435,0,2026-01-03 04:03:00
276,405,1,2026-01-03 04:04:00
557,3,0,2026-01-03 04:05:00
452,243,0,2026-01-03 04:06:00
389,389,0,2026-01-03 04:07:00
293,165,0,2026-01-03 04:08:00
573,25,1,2026-01-03 04:09:00
597,394,1,2026-01-03 04:10:00
445,473,0,2026-01-03 04:11:00
209,16,1,2026-01-03 04:12:00
589,215,1,2026-01-03 04:13:00
713,91,0,2026-01-03 04:14:00
301,482,0,2026-01-03 04:15:00
908,30,1,2026-01-03 04:16:00
222,204,1,2026-01-03 04:17:00
733,418,1,2026-01-03 04:18:00
2,399,1,2026-01-03 04:19:00
989,206,0,2026-01-03 04:20:00
517,106,1,2026-01-03 04:21:00
92,145,0,2026-01-03 04:22:00
519,366,2,2026-01-03 04:23:00
427,100,1,2026-01-03 04:24:00
492,367,0,2026-01-03 04:25:00
234,317,0,2026-01-03 04:26:00
619,367,2,2026-01-03 04:27:00
160,240,0,2026-01-03 04:28:00
720,488,1,2026-01-03 04:29:00
751,410,1,2026-01-03 04:30:00
330,246,1,2026-01-03 04:31:00
332,162,0,2026-01-03 04:32:00
49,371,1,2026-01-03 04:33:00
522,172,2,2026-01-03 04:34:00
862,34,3,2026-01-03 04:35:00
667,283,1,2026-01-03 04:36:00
491,358,3,2026-01-03 04:37:00
581,380,1,2026-01-03 04:38:00
680,357,0,2026-01-03 04:39:00
271,392,1,2026-01-03 04:40:00
579,459,0,2026-01-03 04:41:00
866,398,0,2026-01-03 04:42:00
251,20,0,2026-01-03 04:43:00
559,307,2,2026-01-03 04:44:00
695,162,1,2026-01-03 04:45:00
831,489,1,2026-01-03 04:46:00
698,96,0,2026-01-03 04:47:00
89,306,0,2026-01-03 04:48:00
445,338,0,2026-01-03 04:49:00
331,54,1,2026-01-03 04:50:00
138,470,0,2026-01-03 04:51:00
356,332,0,2026-01-03 04:52:00
600,126,0,2026-01-03 04:53:00
273,427,1,2026-01-03 04:54:00
18,192,2,2026-01-03 04:55:00
982,242,1,2026-01-03 04:56:00
310,348,0,2026-01-03 04:57:00
869,87,0,2026-01-03 04:58:00
885,335,0,2026-01-03 04:59:00
977,408,0,2026-01-03 05:00:00
153,214,0,2026-01-03 05:01:00
389,91,0,2026-01-03 05:02:00
259,302,0,2026-01-03 05:03:00
619,463,0,2026-01-03 05:04:00
882,234,0,2026-01-03 05:05:00
796,183,1,2026-01-03 05:06:00
570,37,3,2026-01-03 05:07:00
124,138,2,2026-01-03 05:08:00
353,194,0,2026-01-03 05:09:00
272,14,0,2026-01-03 05:10:00
618,256,2,2026-01-03 05:11:00
810,134,0,2026-01-03 05:12:00
244,0,2,2026-01-03 05:13:00
847,48,1,2026-01-03 05:14:00
449,95,2,2026-01-03 05:15:00
929,200,2,2026-01-03 05:16:00
246,412,1,2026-01-03 05:17:00
519,25,1,2026-01-03 05:18:00
140,342,0,2026-01-03 05:19:00
361,428,0,2026-01-03 05:20:00
7,234,0,2026-01-03 05:21:00
477,348,0,2026-01-03 05:22:00
351,243,0,2026-01-03 05:23:00
995,357,0,2026-01-03 05:24:00
494,480,2,2026-01-03 05:25:00
605,326,0,2026-01-03 05:26:00
832,395,0,2026-01-03 05:27:00
426,350,0,2026-01-03 05:28:00
38,415,1,2026-01-03 05:29:00
592,373,0,2026-01-03 05:30:00
186,403,3,2026-01-03 05:31:00
595,374,1,2026-01-03 05:32:00
599,50,1,2026-01-03 05:33:00
753,80,0,2026-01-03 05:34:00
853,35,0,2026-01-03 05:35:00
92,66,2,2026-01-03 05:36:00
85,128,0,2026-01-03 05:37:00
43,369,0,2026-01-03 05:38:00
136,154,0,2026-01-03 05:39:00
420,244,3,2026-01-03 05:40:00
73,110,0,2026-01-03 05:41:00
547,167,2,2026-01-03 05:42:00
612,480,0,2026-01-03 05:43:00
987,467,1,2026-01-03 05:44:00
511,141,1,2026-01-03 05:45:00
155,355,0,2026-01-03 05:46:00
937,196,0,2026-01-03 05:47:00
254,470,0,2026-01-03 05:48:00
170,108,0,2026-01-03 05:49:00
980,375,2,2026-01-03 05:50:00
727,78,0,2026-01-03 05:51:00
169,389,1,2026-01-03 05:52:00
763,160,0,2026-01-03 05:53:00
871,438,0,2026-01-03 05:54:00
321,18,1,2026-01-03 05:55:00
566,126,1,2026-01-03 05:56:00
455,204,0,2026-01-03 05:57:00
943,28,1,2026-01-03 05:58:00
602,444,0,2026-01-03 05:59:00
789,453,2,2026-01-03 06:00:00
612,206,0,2026-01-03 06:01:00
154,463,0,2026-01-03 06:02:00
888,279,1,2026-01-03 06:03:00
348,150,0,2026-01-03 06:04:00
450,239,0,2026-01-03 06:05:00
875,265,0,2026-01-03 06:06:00
652,181,2,2026-01-03 06:07:00
172,104,3,2026-01-03 06:08:00
9,424,1,2026-01-03 06:09:00
739,432,0,2026-01-03 06:10:00
264,400,1,2026-01-03 06:11:00
437,496,0,2026-01-03 06:12:00
759,439,0,2026-01-03 06:13:00
246,235,3,2026-01-03 06:14:00
666,172,0,2026-01-03 06:15:00
545,157,0,2026-01-03 06:16:00
498,171,2,2026-01-03 06:17:00
128,493,1,2026-01-03 06:18:00
671,457,0,2026-01-03 06:19:00
600,310,0,2026-01-03 06:20:00
604,402,1,2026-01-03 06:21:00
326,156,0,2026-01-03 06:22:00
752,257,0,2026-01-03 06:23:00
834,163,0,2026-01-03 06:24:00
979,146,3,2026-01-03 06:25:00
403,390,0,2026-01-03 06:26:00
628,153,0,2026-01-03 06:27:00
605,462,0,2026-01-03 06:28:00
674,366,0,2026-01-03 06:29:00
610,37,0,2026-01-03 06:30:00
624,130,2,2026-01-03 06:31:00
358,357,2,2026-01-03 06:32:00
602,254,0,2026-01-03 06:33:00
857,207,2,2026-01-03 06:34:00
717,449,0,2026-01-03 06:35:00
16,94,1,2026-01-03 06:36:00
273,347,0,2026-01-03 06:37:00
684,326,2,2026-01-03 06:38:00
115,477,0,2026-01-03 06:39:00
860,170,1,2026-01-03 06:40:00
979,249,1,2026-01-03 06:41:00
692,189,0,2026-01-03 06:42:00
90,198,0,2026-01-03 06:43:00
81,483,0,2026-01-03 06:44:00
323,220,1,2026-01-03 06:45:00
960,23,0,2026-01-03 06:46:00
113,243,1,2026-01-03 06:47:00
768,422,2,2026-01-03 06:48:00
57,323,0,2026-01-03 06:49:00
153,127,0,2026-01-03 06:50:00
876,92,1,2026-01-03 06:51:00
403,299,1,2026-01-03 06:52:00
627,132,3,2026-01-03 06:53:00
854,54,0,2026-01-03 06:54:00
265,476,0,2026-01-03 06:55:00
314,157,2,2026-01-03 06:56:00
714,28,2,2026-01-03 06:57:00
40,409,1,2026-01-03 06:58:00
104,210,0,2026-01-03 06:59:00
900,153,0,2026-01-03 07:00:00
889,292,0,2026-01-03 07:01:00
192,474,2,2026-01-03 07:02:00
400,221,0,2026-01-03 07:03:00
277,114,1,2026-01-03 07:04:00
353,436,1,2026-01-03 07:05:00
748,157,0,2026-01-03 07:06:00
936,258,0,2026-01-03 07:07:00
732,250,1,2026-01-03 07:08:00
579,121,0,2026-01-03 07:09:00
708,298,0,2026-01-03 07:10:00
255,262,0,2026-01-03 07:11:00
650,380,2,2026-01-03 07:12:00
823,48,3,2026-01-03 07:13:00
946,376,1,2026-01-03 07:14:00
660,328,1,2026-01-03 07:15:00
98,296,1,2026-01-03 07:16:00
587,361,1,2026-01-03 07:17:00
281,76,3,2026-01-03 07:18:00
882,462,0,2026-01-03 07:19:00
402,437,0,2026-01-03 07:20:00
108,126,3,2026-01-03 07:21:00
699,196,1,2026-01-03 07:22:00
198,220,0,2026-01-03 07:23:00
302,482,3,2026-01-03 07:24:00
326,90,0,2026-01-03 07:25:00
153,410,0,2026-01-03 07:26:00
551,7,1,2026-01-03 07:27:00
644,31,0,2026-01-03 07:28:00
404,467,1,2026-01-03 07:29:00
461,319,0,2026-01-03 07:30:00
131,393,0,2026-01-03 07:31:00
790,268,1,2026-01-03 07:32:00
873,190,1,2026-01-03 07:33:00
83,348,0,2026-01-03 07:34:00
398,162,3,2026-01-03 07:35:00
753,60,1,2026-01-03 07:36:00
627,437,0,2026-01-03 07:37:00
108,263,0,2026-01-03 07:38:00
220,284,2,2026-01-03 07:39:00
903,94,1,2026-01-03 07:40:00
552,40,0,2026-01-03 07:41:00
367,413,0,2026-01-03 07:42:00
146,469,0,2026-01-03 07:43:00
111,148,0,2026-01-03 07:44:00
614,203,1,2026-01-03 07:45:00
557,266,2,2026-01-03 07:46:00
923,1,0,2026-01-03 07:47:00
493,177,2,2026-01-03 07:48:00
504,424,2,2026-01-03 07:49:00
474,193,2,2026-01-03 07:50:00
835,481,3,2026-01-03 07:51:00
889,386,2,2026-01-03 07:52:00
270,335,1,2026-01-03 07:53:00
994,434,0,2026-01-03 07:54:00
420,195,0,2026-01-03 07:55:00
896,342,2,2026-01-03 07:56:00
706,248,0,2026-01-03 07:57:00
366,497,0,2026-01-03 07:58:00
279,211,0,2026-01-03 07:59:00
282,152,2,2026-01-03 08:00:00
39,157,1,2026-01-03 08:01:00
958,465,0,2026-01-03 08:02:00
188,361,0,2026-01-03 08:03:00
163,138,1,2026-01-03 08:04:00
993,220,0,2026-01-03 08:05:00
988,272,1,2026-01-03 08:06:00
535,153,0,2026-01-03 08:07:00
535,248,3,2026-01-03 08:08:00
3,278,1,2026-01-03 08:09:00
834,439,1,2026-01-03 08:10:00
289,435,1,2026-01-03 08:11:00
952,303,0,2026-01-03 08:12:00
432,275,0,2026-01-03 08:13:00
470,492,1,2026-01-03 08:14:00
180,1,2,2026-01-03 08:15:00
247,87,0,2026-01-03 08:16:00
627,286,1,2026-01-03 08:17:00
278,410,3,2026-01-03 08:18:00
876,129,2,2026-01-03 08:19:00
580,77,1,2026-01-03 08:20:00
862,259,1,2026-01-03 08:21:00
253,240,2,2026-01-03 08:22:00
180,140,3,2026-01-03 08:23:00
829,227,3,2026-01-03 08:24:00
680,162,1,2026-01-03 08:25:00
824,235,0,2026-01-03 08:26:00
508,127,0,2026-01-03 08:27:00
760,199,0,2026-01-03 08:28:00
699,449,2,2026-01-03 08:29:00
565,389,2,2026-01-03 08:30:00
325,30,1,2026-01-03 08:31:00
356,137,1,2026-01-03 08:32:00
824,491,0,2026-01-03 08:33:00
649,20,0,2026-01-03 08:34:00
679,233,1,2026-01-03 08:35:00
390,201,0,2026-01-03 08:36:00
614,278,0,2026-01-03 08:37:00
933,130,1,2026-01-03 08:38:00
84,415,0,2026-01-03 08:39:00
316,147,3,2026-01-03 08:40:00
211,457,0,2026-01-03 08:41:00
514,28,2,2026-01-03 08:42:00
383,360,0,2026-01-03 08:43:00
690,307,0,2026-01-03 08:44:00
341,370,1,2026-01-03 08:45:00
814,429,1,2026-01-03 08:46:00
963,161,1,2026-01-03 08:47:00
987,356,0,2026-01-03 08:48:00
843,339,0,2026-01-03 08:49:00
37,60,1,2026-01-03 08:50:00
510,124,0,2026-01-03 08:51:00
419,455,0,2026-01-03 08:52:00
750,70,1,2026-01-03 08:53:00
168,325,0,2026-01-03 08:54:00
964,394,0,2026-01-03 08:55:00
908,363,0,2026-01-03 08:56:00
342,465,3,2026-01-03 08:57:00
825,242,0,2026-01-03 08:58:00
305,489,2,2026-01-03 08:59:00
541,248,0,2026-01-03 09:00:00
701,220,1,2026-01-03 09:01:00
868,472,0,2026-01-03 09:02:00
536,446,0,2026-01-03 09:03:00
111,20,2,2026-01-03 09:04:00
410,493,2,2026-01-03 09:05:00
946,386,1,2026-01-03 09:06:00
205,81,2,2026-01-03 09:07:00
184,343,0,2026-01-03 09:08:00
381,366,0,2026-01-03 09:09:00
495,485,0,2026-01-03 09:10:00
378,9,2,2026-01-03 09:11:00
46,410,0,2026-01-03 09:12:00
885,11,2,2026-01-03 09:13:00
739,262,0,2026-01-03 09:14:00
550,144,1,2026-01-03 09:15:00
527,448,0,2026-01-03 09:16:00
503,191,0,2026-01-03 09:17:00
21,249,1,2026-01-03 09:18:00
212,113,1,2026-01-03 09:19:00
309,25,2,2026-01-03 09:20:00
660,270,1,2026-01-03 09:21:00
967,498,1,2026-01-03 09:22:00
752,32,2,2026-01-03 09:23:00
271,61,1,2026-01-03 09:24:00
570,228,1,2026-01-03 09:25:00
798,302,0,2026-01-03 09:26:00
937,94,0,2026-01-03 09:27:00
201,34,1,2026-01-03 09:28:00
31,192,2,2026-01-03 09:29:00
442,455,0,2026-01-03 09:30:00
161,75,0,2026-01-03 09:31:00
766,378,1,2026-01-03 09:32:00
253,248,0,2026-01-03 09:33:00
520,82,1,2026-01-03 09:34:00
976,24,1,2026-01-03 09:35:00
650,56,0,2026-01-03 09:36:00
479,31,2,2026-01-03 09:37:00
9,318,1,2026-01-03 09:38:00
725,11,1,2026-01-03 09:39:00
504,318,0,2026-01-03 09:40:00
784,332,0,2026-01-03 09:41:00
835,91,2,2026-01-03 09:42:00
559,0,0,2026-01-03 09:43:00
435,434,0,2026-01-03 09:44:00
110,325,0,2026-01-03 09:45:00
152,135,0,2026-01-03 09:46:00
634,195,0,2026-01-03 09:47:00
916,132,0,2026-01-03 09:48:00
868,472,2,2026-01-03 09:49:00
101,85,1,2026-01-03 09:50:00
752,475,0,2026-01-03 09:51:00
832,294,1,2026-01-03 09:52:00
190,278,0,2026-01-03 09:53:00
728,323,1,2026-01-03 09:54:00
562,179,0,2026-01-03 09:55:00
803,3,0,2026-01-03 09:56:00
80,125,2,2026-01-03 09:57:00
488,174,0,2026-01-03 09:58:00
894,250,2,2026-01-03 09:59:00
87,20,0,2026-01-03 10:00:00
193,484,0,2026-01-03 10:01:00
103,439,1,2026-01-03 10:02:00
782,104,1,2026-01-03 10:03:00
95,65,0,2026-01-03 10:04:00
422,442,0,2026-01-03 10:05:00
890,262,0,2026-01-03 10:06:00
197,48,2,2026-01-03 10:07:00
0,15,0,2026-01-03 10:08:00
406,144,0,2026-01-03 10:09:00
377,339,2,2026-01-03 10:10:00
166,249,0,2026-01-03 10:11:00
508,342,0,2026-01-03 10:12:00
637,353,0,2026-01-03 10:13:00
312,74,1,2026-01-03 10:14:00
592,289,0,2026-01-03 10:15:00
417,416,0,2026-01-03 10:16:00
